fdcId
1106281
1106304
1106312
1106456
1106457
1106573
1106608
1106628
1106864
1106915
1106945
1107032
1107072
1107095
1107130
1107331
1107686
1107837
1107851
1108102
1108773
1108786
1109136
1109576
1109651
1109735
1109736
1110146
1110237
1110257
1110525
1110616
1110825
1110871
1110899
1110935
1110936
1110964
1111045
1111071
1111072
1111089
1111322
1111326
1111363
1111365
1111387
1111660
1111682
1111683
1111859
1111869
1112061
1112094
1112095
1112096
1112097
1112099
1112100
1112101
1112105
1112107
1112224
1112252
1112292
1112311
1112425
1112426
1112446
1112460
1112461
1112550
1112575
1112576
1112590
1112697
1112698
1112729
1112867
1112977
1113031
1113034
1113047
1113054
1113068
1113069
1113260
1113344
1113345
1113356
1113400
1113403
1113437
1113465
1113466
1113584
1113774
1113777
1113778
1113789
1113798
1113799
1113816
1113833
1114184
1114186
1114187
1114214
1114266
1114267
1114547
1114738
1114739
1114740
1114963
1114981
1114982
1115041
1115042
1115043
1115044
1115045
1115094
1115302
1115312
1115329
1115359
1115459
1115514
1115555
1115560
1115604
1115666
1115679
1115801
1115836
1115880
1115932
1116025
1116345
1116404
1116556
1116577
1116651
1116743
1116886
1116983
1117366
1117367
1118024
1118319
1118343
1118399
1118937
1118973
1119105
1119167
1119240
1119260
1119263
1119537
1119543
1119567
1119885
1119896
1119897
1119898
1119928
1120128
1120220
1120357
1120369
1120379
1120477
1120538
1120661
1120747
1120809
1120931
1120978
1121018
1121036
1121172
1121179
1121197
1121265
1121268
1121284
1121365
1121366
1121368
1121373
1121375
1121394
1121420
1121548
1121560
1121591
1121617
1121618
1121619
1121620
1121709
1121873
1121874
1121875
1121878
1121907
1121932
1121956
1121967
1121968
1121969
1121972
1121973
1121974
1121976
1121977
1121978
1121980
1122007
1122008
1122016
1122017
1122018
1122027
1122305
1122306
1122307
1122399
1122470
1122475
1122542
1122543
1122586
1122909
1122915
1122924
1123145
1123152
1123153
1123154
1123171
1123172
1123175
1123180
1123181
1123195
1123196
1123197
1123215
1123216
1123217
1123220
1123221
1123222
1123223
1123242
1123243
1123286
1123393
1123510
1123569
1123570
1123885
1123898
1123940
1123949
1123984
1124033
1124073
1124126
1124129
1124199
1124226
1124230
1124250
1124267
1124337
1124343
1124379
1124402
1124462
1124463
1124464
1124493
1124516
1124517
1124520
1124546
1124561
1124562
1124563
1124567
1124569
1124578
1124596
1124597
1124601
1124608
1124609
1124614
1124615
1124616
1124619
1124620
1124621
1124644
1124663
1124665
1124699
1124709
1124710
1124711
1124769
1124771
1124837
1124916
1125011
1125020
1125076
1125115
1125116
1125117
1125119
1125120
1125121
1125122
1125123
1125124
1125125
1125127
1125128
1125134
1125192
1125196
1125200
1125222
1125223
1125240
1125241
1125242
1125243
1125244
1125245
1125246
1125248
1125249
1125250
1125251
1125264
1125265
1125266
1125267
1125268
1125269
1125270
1125272
1125273
1125274
1125275
1125276
1125582
1125594
1125609
1125655
1125699
1125700
1125732
1125784
1125792
1125793
1125803
1125822
1125828
1125835
1125839
1125840
1125887
1125909
1125913
1125914
1125923
1125926
1125960
1125968
1125973
1125974
1125997
1126003
1126004
1126009
1126023
1126025
1126049
1126058
1126072
1126075
1126086
1126089
1126092
1126106
1126109
1126112
1126113
1126125
1126134
1126139
1126142
1126152
1126164
1126171
1126174
1126193
1126240
1126253
1126267
1126280
1126283
1126287
1126290
1126293
1126294
1126321
1126326
1126372
1126373
1126388
1126411
1126434
1126435
1126439
1126455
1126457
1126464
1126465
1126475
1126481
1126506
1126521
1126532
1126558
1126598
1126599
1126607
1126615
1126622
1126632
1126671
1126706
1126708
1126747
1126749
1126753
1126758
1126761
1126762
1126763
1126768
1126775
1126777
1126779
1126780
1126785
1126786
1126787
1126795
1126796
1126800
1126805
1126817
1126818
1126822
1126824
1126826
1126828
1126833
1126834
1126837
1126840
1126843
1126844
1126845
1126852
1126853
1126854
1126860
1126861
1126862
1126863
1126864
1126865
1126866
1126867
1126869
1126873
1126874
1126875
1126876
1126880
1126891
1126892
1126895
1126901
1126903
1126911
1126912
1126916
1126921
1126928
1126934
1126935
1126938
1126940
1126943
1126948
1126950
1126954
1126956
1126967
1126973
1126974
1126977
1126981
1126984
1126999
1127003
1127009
1127014
1127016
1127019
1127021
1127023
1127027
1127030
1127037
1127039
1127040
1127044
1127054
1127055
1127067
1127068
1127069
1127079
1127093
1127107
1127115
1127119
1127138
1127146
1127157
1127183
1127266
1127362
1127433
1127445
1127453
1127816
1128530
1128544
1128583
1128595
1128641
1128678
1128747
1128919
1129231
1129235
1129304
1129351
1129577
1129605
1129629
1129631
1129736
1129737
1129738
1129739
1129740
1129741
1129742
1129743
1129744
1129745
1129746
1129747
1129798
1129805
1129820
1129860
1129865
1130135
1130181
1130580
1130643
1130787
1130788
1130932
1131233
1131337
1131432
1131484
1131562
1131563
1131570
1131665
1131666
1131786
1131808
1131809
1131847
1131955
1131983
1132067
1132158
1132269
1132357
1132409
1132410
1132559
1132574
1132612
1132731
1132755
1132808
1132809
1132857
1132858
1132882
1132883
1132885
1132887
1132888
1132889
1132945
1132985
1133157
1133212
1133272
1133382
1133483
1133591
1133670
1133674
1133719
1133781
1133782
1133814
1133815
1133816
1133843
1133844
1133845
1133852
1133854
1133855
1133856
1133857
1133859
1133860
1133861
1133862
1133863
1133864
1133939
1133946
1133958
1133976
1134014
1134016
1134033
1134065
1134066
1134070
1134071
1134072
1134073
1134076
1134137
1134175
1134305
1134311
1134314
1134320
1134389
1134390
1134391
1134400
1134425
1134426
1134427
1134563
1134564
1134565
1134566
1134567
1134612
1134677
1134680
1134686
1134775
1134839
1134840
1134846
1134847
1134891
1134892
1134893
1134894
1135012
1135013
1135056
1135057
1135058
1135059
1135060
1135082
1135103
1135220
1135221
1135222
1135223
1135224
1135225
1135360
1135364
1135366
1135510
1135511
1135512
1135513
1135514
1135515
1135516
1135517
1135518
1135519
1135581
1135601
1135614
1135615
1135624
1135626
1135634
1135797
1135798
1135799
1135803
1135804
1135805
1135910
1135944
1135947
1136122
1136131
1136148
1136149
1136153
1136206
1136211
1136257
1136297
1136324
1136353
1136354
1136362
1136367
1136369
1136370
1136372
1136388
1136390
1136392
1136393
1136395
1136399
1136407
1136410
1136413
1136417
1136419
1136420
1136421
1136423
1136425
1136426
1136427
1136436
1136437
1136439
1136453
1136454
1136455
1136456
1136457
1136459
1136460
1136461
1136482
1136483
1136487
1136504
1136505
1136506
1136520
1136523
1136539
1136598
1136606
1136607
1136608
1136609
1136617
1136640
1136642
1136644
1136645
1136646
1136749
1136754
1136756
1136769
1136774
1136775
1136776
1136778
1136779
1136780
1136783
1136785
1136786
1136787
1136795
1136828
1136864
1136865
1136950
1136972
1136989
1137049
1137051
1137074
1137075
1137149
1137155
1137160
1137218
1137219
1137318
1137440
1137445
1137469
1137470
1137471
1137518
1137575
1137594
1137615
1137616
1137619
1137633
1137637
1137640
1137646
1137649
1137655
1137696
1137697
1137698
1137700
1137701
1137706
1137713
1137714
1137715
1137718
1137727
1137738
1137824
1137828
1137840
1137962
1138086
1138109
1138128
1138145
1138149
1138156
1138169
1138176
1138225
1138261
1138387
1138402
1138417
1138509
1138552
1138595
1138708
1138751
1138880
1138895
1138896
1138911
1138925
1138927
1138932
1138949
1139014
1139015
1139035
1139051
1139054
1139099
1139114
1139119
1139238
1139253
1139263
1139274
1139374
1139376
1139554
1139566
1139582
1139592
1139678
1139690
1139691
1139693
1139702
1139763
1139770
344646
344922
345313
345315
345321
345355
345361
345495
345496
345497
345590
345819
345844
345845
345974
345975
345991
346055
346058
346064
346065
346066
346128
346305
346432
346702
346836
346936
347563
347978
347979
347982
348016
348017
348018
348065
348413
348475
348529
348535
348676
348678
348679
348682
348692
348783
348784
348798
348806
348845
348881
348892
348915
349015
349033
349036
349046
349048
349051
349092
349109
349134
349170
349189
349233
349236
349247
349294
349342
349344
349349
349350
349369
349386
349430
349431
349435
349442
349452
349454
349457
349458
349472
349474
349475
349477
349489
349491
349504
349509
349530
349549
349553
349569
349570
349595
349633
349635
349839
350003
350040
350245
350298
350357
356426
356427
356429
356430
356431
356432
356433
356434
356435
356436
356437
356438
356439
356440
356441
356442
356443
356468
356469
356470
356471
356472
356473
356474
356475
356477
356478
356479
356480
356481
356482
356483
356484
356485
356486
356487
356488
356489
356490
356491
356492
356493
356494
356495
356496
356497
356498
356499
356500
356501
356502
356503
356504
356505
356506
356507
356508
356509
356510
356511
356512
356513
356514
356515
356516
356517
356518
356519
356520
356521
356522
356523
356524
356525
356526
356527
356528
356529
356530
356533
356535
356537
356539
356541
356542
356543
356544
356545
356546
356547
356548
356549
356550
356551
356552
356553
356554
356555
356556
356557
356558
356559
356560
356564
356565
356566
356567
356568
356570
356571
356572
356573
356574
356575
356576
356577
356578
356579
356580
356581
356582
356583
356584
356585
356587
356588
356589
356590
356591
356616
356617
356618
356710
356733
356740
356741
356742
356743
356745
356746
356747
356748
356749
356750
356751
356752
356753
356759
356760
356786
356790
356798
356802
356859
356862
356867
356891
357000
357073
357077
357096
357118
357135
357152
357153
357176
357241
357243
357261
357267
357281
357282
357293
357296
357315
357344
357346
357361
357394
357396
357397
357445
357456
357499
357504
357531
357606
357612
357614
357615
357616
357633
357644
357657
357661
357663
357676
357687
357689
357704
357705
357708
357709
357714
357716
357717
357720
357721
357765
357800
357848
357913
357915
357923
357928
357930
357933
357961
358045
358047
358133
358189
358251
358352
358367
358494
358497
358498
358532
358669
358715
358719
358721
358722
358727
358737
358746
358747
358829
358849
358886
358902
358923
358925
358927
358967
358976
358982
358997
359028
359040
359045
359105
359127
359145
359167
359168
359216
359217
359221
359222
359271
359305
359306
359334
359342
359343
359350
359365
359366
359367
359419
359428
359429
359492
359500
359517
359524
359576
359578
359581
359601
359635
359716
359785
359974
359988
359998
360005
360010
360051
360283
360287
360288
360289
360290
360291
360292
360293
360294
360296
360299
360307
360308
360340
360350
360352
360354
360355
360375
360388
360389
360390
360391
360392
360393
360394
360395
360396
360468
360594
360597
360610
360611
360612
360613
360614
360615
360616
360617
360618
360619
360627
360667
360668
360680
360690
360718
360732
360742
360768
360770
360810
360852
360853
360937
360948
360951
360976
360987
360992
361006
361037
361040
361067
361106
361107
361108
361112
361119
361121
361122
361123
361145
361146
361147
361150
361177
361193
361292
361327
361369
361383
361384
361423
361444
361445
361448
361450
361451
361452
361453
361454
361455
361456
361457
361470
361481
361603
361739
361840
361848
361879
361897
361972
361973
361974
361979
362091
362225
362241
362242
362295
362358
362359
362360
362361
362372
362440
362460
362491
362549
362550
362563
362754
362878
362894
362900
362977
363015
363016
363058
363146
363148
363203
363275
363294
363295
363296
363297
363322
363323
363482
363489
363688
363720
363763
363777
363779
364035
364036
364039
364070
364149
364205
364278
364307
364346
364347
364348
364497
364543
364544
364642
364668
364672
364692
364839
364843
364844
364857
364880
364884
364896
365075
365083
365114
365119
365120
365133
365182
365195
365219
365227
365332
365338
365402
365421
365502
365584
365586
365595
365638
365652
365677
365707
365724
365725
365736
365746
365855
365857
365875
365879
365882
365883
365884
365885
365886
365887
366129
366175
366277
366524
366526
366527
366528
366564
366829
366832
366833
366860
366866
367120
367121
367233
367255
367256
367257
367368
367410
367418
367494
367526
367553
367568
367585
367645
367646
367774
367905
367906
367907
368077
368083
368113
368118
368121
368147
368156
368186
368191
368310
368323
368330
368367
368368
368369
368371
368378
368379
368387
368388
368402
368434
368519
368520
368521
368522
368523
368524
368527
368534
368535
368536
368537
368538
368539
368540
368541
368568
368603
368610
368663
368756
368757
368758
368775
368954
368955
369060
369076
369077
369308
369316
369317
369328
369374
369375
369425
369498
369572
369573
369576
369586
369588
369591
369596
369602
369698
369789
369792
369842
369845
369848
369853
369854
370031
370032
370036
370038
370193
370198
370344
370441
370453
370454
370455
370617
370629
370632
370635
370638
370639
370645
370647
370652
370655
370658
370659
370660
370661
370663
370668
370671
370673
370677
370680
370681
370682
370689
370712
370714
370719
370894
371215
371219
371230
371231
371378
371379
371459
371463
371474
371548
371594
371597
371600
371664
371694
371697
371726
371754
371758
371773
371784
371799
371914
371918
371919
371920
371924
371931
371932
371958
372046
372058
372065
372085
372089
372118
372146
372147
372158
372231
372255
372257
372381
372395
372514
372516
372517
372528
372531
372534
372535
372538
372544
372545
372546
372551
372607
372608
372616
372617
372626
372633
372638
372646
372651
372653
372686
372688
372822
372823
372830
372831
372846
372867
372878
372882
372928
373167
373272
373302
373308
373400
373402
373403
373410
373412
373420
373421
373423
373433
373504
373577
373578
373595
373596
373597
373604
373607
373609
373610
373611
373612
373662
373668
373675
373679
373684
373699
373718
373729
373731
373732
373751
373752
373761
373762
373763
373768
373780
373803
373810
373986
373992
374057
374058
374068
374075
374085
374089
374117
374119
374120
374122
374123
374125
374127
374135
374137
374140
374142
374143
374144
374146
374147
374160
374161
374468
374647
374654
374774
374836
374879
374908
374938
374939
374940
374956
374961
374963
374997
374998
374999
375005
375007
375008
375009
375011
375013
375016
375021
375022
375023
375024
375108
375110
375114
375115
375120
375414
375563
375591
375592
375593
375618
375642
376070
376380
376615
376683
376750
376765
376982
376985
377004
377039
377176
377222
377279
377291
377298
377361
377615
377622
377624
377905
377912
377913
377960
377977
378112
378165
378242
378246
378250
378251
378252
378253
378254
378255
378256
378257
378258
378259
378335
378444
378459
378466
378533
378545
378546
378549
378552
378556
378557
378562
378563
378617
378627
378699
378703
378731
378791
378799
378847
378971
379131
379247
379314
379452
379458
379459
379462
379509
379511
379512
379565
379575
379581
379847
379879
379983
380042
380163
380166
380336
380346
380380
380395
380571
380589
380658
380680
380684
380685
380712
380742
381004
381009
381282
381283
381291
381399
381404
381416
381417
381418
381419
381428
381441
381442
381443
381477
381499
381500
381505
381525
381526
381587
381588
381627
381664
381715
381716
381727
381764
381768
381782
381874
381882
381883
381884
381885
381916
381921
381924
381930
381949
381951
381952
381953
381957
381958
382007
382008
382083
382109
382110
382111
382112
382114
382115
382331
382388
382400
382403
382408
382422
382431
382443
382462
382466
382470
382472
382508
382538
382546
382569
382657
382733
382743
382800
382809
382812
382820
382822
382826
382828
382850
382855
382943
383069
383071
383096
383223
383245
383265
383267
383272
383285
383340
383343
383344
383346
383348
383350
383482
383498
383555
383575
383597
383671
383686
383844
383874
383947
384076
384251
384252
384273
384276
384277
384278
384286
384341
384401
384408
384411
384415
384416
384417
384420
384424
384450
384451
384457
384458
384463
384464
384466
384467
384471
384472
384473
384474
384476
384488
384684
384685
384802
384806
384827
384829
384873
384876
384877
384880
384883
384889
384891
384901
384905
384913
384937
385040
385046
385055
385057
385066
385083
385084
385087
385113
385114
385124
385264
385294
385360
385402
385403
385474
385477
385580
385696
385746
385760
385764
385778
385789
385845
385852
385878
385879
385880
385885
385920
385968
385990
386004
386009
386045
386120
386125
386159
386163
386164
386167
386168
386169
386410
386439
386480
386631
386661
386666
386674
386677
386762
386865
387069
387076
387080
387094
387096
387105
387111
387218
387225
387251
387264
387393
387421
387422
387423
387424
387425
387429
387432
387434
387435
387437
387438
387439
387443
387444
387445
387574
387577
387579
387584
387587
387607
387617
387647
387679
387695
387727
387730
387733
387737
387932
388007
388170
388304
388324
388340
388472
388473
388577
388591
388593
388606
388618
388660
388746
388758
388791
388914
388980
389034
389060
389093
389211
389217
389225
389227
389291
389324
389519
389538
389738
389929
389933
390166
390193
390230
390255
390267
390358
390396
390408
390435
390445
390447
390470
390475
390496
390498
390502
390512
390514
390519
390586
390593
390688
390800
390824
390825
390871
390874
390878
390959
390961
391168
391241
391243
391245
391258
391263
391301
391302
391303
391304
391305
391306
391307
391309
391310
391312
391318
391386
391387
391395
391397
391398
391401
391683
391826
391833
391912
391916
391928
391933
391934
391935
391937
391942
391944
391961
391980
391993
392089
392237
392308
392343
392389
392454
392567
392618
392692
392822
392823
392828
392840
392857
392859
392864
392866
392880
392883
392973
392974
393201
393232
393249
393442
393596
393601
393602
393605
393624
393628
393649
393695
393696
393698
393700
393705
393708
393711
393713
393714
393716
393717
393718
393759
393772
393775
393776
393786
393792
393796
393798
393800
393802
393807
393824
393828
393830
393831
393836
393838
393839
393841
393842
393844
393851
393869
393895
393960
394035
394043
394156
394194
394196
394347
394408
394628
394733
394736
394737
394739
394740
394741
394742
394743
394744
394745
394746
394796
394825
394827
394832
394836
394838
394849
394871
394878
394882
394883
394884
394918
394922
394927
394928
394929
394930
394986
394993
394996
395007
395008
395009
395098
395117
395148
395164
395169
395174
395182
395226
395230
395233
395238
395246
395262
395263
395265
395272
395276
395288
395295
395301
395308
395309
395313
395320
395330
395331
395338
395339
395342
395345
395375
395390
395431
395447
395458
395523
395601
395748
395838
395850
395851
395867
395940
396182
396185
396190
396197
396284
396288
396289
396290
396294
396319
396340
396344
396345
396350
396351
396352
396353
396361
396366
396375
396377
396383
396386
396389
396390
396393
396395
396397
396398
396436
396439
396440
396443
396473
396475
396478
396481
396495
396502
396504
396516
396559
396560
396562
396566
396569
396573
396580
396583
396681
396685
396708
396785
396791
396865
396902
396937
396938
396984
397086
397182
397361
397404
397415
397462
397466
397471
397484
397508
397519
397522
397525
397544
397579
397584
397608
397619
397648
397686
397703
397720
397737
397787
397794
397796
397804
397806
397815
397823
397824
397842
397856
397870
397874
397879
397884
397886
397895
397896
397906
397909
397913
397914
397932
397933
397944
397966
397977
397978
397991
397995
397996
397999
398047
398049
398058
398059
398061
398112
398120
398123
398150
398152
398169
398172
398179
398185
398196
398213
398221
398241
398258
398266
398361
398365
398366
398369
398372
398378
398380
398383
398387
398390
398392
398394
398488
398529
398556
398557
398558
398559
398561
398563
398566
398569
398583
398589
398665
398691
398732
398791
398793
398794
398795
398797
398800
398843
398906
398944
398946
398947
399021
399040
399063
399064
399073
399075
399091
399095
399096
399097
399103
399104
399105
399106
399108
399109
399147
